"","x"
"FcgRIIb.gp120.PVO",0.132026976835334
"FcgRIIIa.F158.6H.HIV1.p66",0.142338367489432
"FcgRIIIb.gp120.IIIb",0.225830783593698
"FcgRIIIb.SH.gp120.JRCSF",0.226036866846246
"FcgRIIIb.SH.SOSIP",0.446153476107134
"FcgRIIIb.gp120.Du156.12",0.925879277406261
"FcgRIIIa.F158.gp120.SF162",0.945549487684503
"FcgRIIIb.SH.gp120.PVO",2.02557019810077
"FcgRIIIb.gp120.PVO",2.49647156561867
