"","x"
"IgG.IIIb.pr55.Gag",-0.439428325005593
"IgG.HIV1.Vif",0.0216013282553525
"IgG.HIV1.Nef",0.0448198566651561
"IgG.gp120.Du156.12",0.153947762593519
"IgG.gp120.IIIb",0.154229211324547
"IgG.HIV1.Integrase",0.205770426124857
"IgG.gp120.SF162",0.297967321742149
"IgG.gp120.PVO",0.984684771500998
